"","election_id","office_id","candidate_id","candidate","party","votes","vote_share"
"64","IN_2020-11-03_GEN","TC1_DeKalb_1_1",NA,"Adam Squiller","REP",15879,"1.00"
"65","IN_2020-11-03_GEN","AG_Delaware_1_1",NA,"Jonathan Weinzapfel","DEM",20242,"0.43"
"66","IN_2020-11-03_GEN","AG_Delaware_1_1",NA,"Todd Rokita","REP",26834,"0.57"
"67","IN_2020-11-03_GEN","TC2_Delaware_1_1",NA,"Linda Ralu Wolf","DEM",29499,"0.31"
"68","IN_2020-11-03_GEN","TC2_Delaware_1_1",NA,"Thomas A. Cannon Jr.","DEM",29420,"0.31"
"69","IN_2020-11-03_GEN","TC2_Delaware_1_1",NA,"John M. Feick","REP",34805,"0.37"
"70","IN_2020-11-03_GEN","AG_Dubois_1_1",NA,"Jonathan Weinzapfel","DEM",8084,"0.38"
"71","IN_2020-11-03_GEN","AG_Dubois_1_1",NA,"Todd Rokita","REP",13032,"0.62"
"72","IN_2020-11-03_GEN","TC2_Dubois_1_1",NA,"Nathan A. Verkamp","DEM",12397,"0.58"
"73","IN_2020-11-03_GEN","TC2_Dubois_1_1",NA,"Kevin D. Crouse","REP",9152,"0.42"
"74","IN_2020-11-03_GEN","AG_Elkhart_1_1",NA,"Jonathan Weinzapfel","DEM",25171,"0.34"
"75","IN_2020-11-03_GEN","AG_Elkhart_1_1",NA,"Todd Rokita","REP",48604,"0.66"
"76","IN_2020-11-03_GEN","TC1_Elkhart_1_1",NA,"Christopher J. (Chris) Spataro","REP",62422,"0.25"
"77","IN_2020-11-03_GEN","TC1_Elkhart_1_1",NA,"Gretchen S. Lund","REP",62386,"0.25"
"78","IN_2020-11-03_GEN","TC1_Elkhart_1_1",NA,"Kristine Osterday","REP",61922,"0.25"
"79","IN_2020-11-03_GEN","TC1_Elkhart_1_1",NA,"Teresa L. Cataldo","REP",62372,"0.25"
