"election_id","office_id","candidate_id","candidate","party","votes","vote_share","winner"
"FL_2004-08-31_PRI","TC2_8_9",NA,"Craig Hall","NON",11926,0.202,0
"FL_2004-08-31_PRI","TC2_8_9",NA,"Dan Sikes","NON",9176,0.155,0
"FL_2004-08-31_PRI","TC2_8_9",NA,"Harvey Baxter","NON",18577,0.314,1
"FL_2004-08-31_PRI","TC2_8_9",NA,"Mark Moseley","NON",19464,0.329,1
"FL_2004-08-31_PRI-D","PD_8_000",NA,"Dean Galigani","DEM",23507,0.403,0
"FL_2004-08-31_PRI-D","PD_8_000",NA,"Rick Parker","DEM",34770,0.597,1
"FL_2004-08-31_PRI-R","PD_7_000",NA,"Bennett Ford Jr.","REP",23881,0.473,0
"FL_2004-08-31_PRI-R","PD_7_000",NA,"James Purdy","REP",26632,0.527,1
"FL_2004-08-31_PRI-R","SA_11_000",NA,"Al Milian","REP",83385,0.712,1
"FL_2004-08-31_PRI-R","SA_11_000",NA,"Leslie Rothenberg","REP",33765,0.288,0
"FL_2004-08-31_PRI-R","SA_13_000",NA,"Mark Ober","REP",95967,0.762,1
"FL_2004-08-31_PRI-R","SA_13_000",NA,"Robin Fuson","REP",29924,0.238,0
"FL_2004-08-31_PRI-R","SA_16_000",NA,"Jonathan Ellsworth","REP",7646,0.464,0
"FL_2004-08-31_PRI-R","SA_16_000",NA,"Mark Kohl","REP",8847,0.536,1
"FL_2006-11-07_GEN","AG_FL_000",NA,"Bill McCollum","REP",2448008,0.527,1
"FL_2006-11-07_GEN","AG_FL_000",NA,"Walter  'Skip' Campbell","DEM",2197959,0.473,0
"FL_2006-11-07_GEN","TC2_1_15",NA,"Dixie Powell","NON",82144,0.443,0
"FL_2006-11-07_GEN","TC2_1_15",NA,"Terry Ketchel","NON",103377,0.557,1
"FL_2006-11-07_GEN","TC2_10_27",NA,"David Carmichael","NON",73495,0.497,0
"FL_2006-11-07_GEN","TC2_10_27",NA,"Ernest Jones","NON",74280,0.503,1
"FL_2006-11-07_GEN","TC2_11_78",NA,"Jose Sanchez-Gronlier","NON",107847,0.344,0
"FL_2006-11-07_GEN","TC2_11_78",NA,"Valerie Manno Schurr","NON",205751,0.656,1
"FL_2006-11-07_GEN","TC2_11_80",NA,"Catherine 'Cathy' Parks","NON",153551,0.485,0
"FL_2006-11-07_GEN","TC2_11_80",NA,"Marisa Mendez","NON",162918,0.515,1
"FL_2006-11-07_GEN","TC2_12_21",NA,"Preston DeVilbiss Jr.","NON",94494,0.449,0
"FL_2006-11-07_GEN","TC2_12_21",NA,"Rochelle Curley","NON",115979,0.551,1
"FL_2006-11-07_GEN","TC2_13_32",NA,"Bernard 'Bernie' Silver","NON",126501,0.525,1
"FL_2006-11-07_GEN","TC2_13_32",NA,"Elizabeth Hapner","NON",114442,0.475,0
"FL_2006-11-07_GEN","TC2_13_43",NA,"Kimberly Fernandez","NON",127621,0.525,1
"FL_2006-11-07_GEN","TC2_13_43",NA,"Paul Jeske","NON",115598,0.475,0
"FL_2006-11-07_GEN","TC2_13_44",NA,"Emily Peacock","NON",119323,0.516,1
"FL_2006-11-07_GEN","TC2_13_44",NA,"Samantha Ward","NON",112094,0.484,0
"FL_2006-11-07_GEN","TC2_13_45",NA,"Ashley Moody","NON",143258,0.603,1
"FL_2006-11-07_GEN","TC2_13_45",NA,"Gary Dolgin","NON",94157,0.397,0
"FL_2006-11-07_GEN","TC2_15_13",NA,"David French","NON",149504,0.513,1
"FL_2006-11-07_GEN","TC2_15_13",NA,"Jerald Beer","NON",142057,0.487,0
"FL_2006-11-07_GEN","TC2_17_57",NA,"John Rayson","NON",127858,0.392,0
"FL_2006-11-07_GEN","TC2_17_57",NA,"Michele Towbin Singer","NON",198196,0.608,1
"FL_2006-11-07_GEN","TC2_17_58",NA,"Mardi Cohen","NON",129818,0.401,0
"FL_2006-11-07_GEN","TC2_17_58",NA,"Marina Wood","NON",194089,0.599,1
"FL_2006-11-07_GEN","TC2_18_20",NA,"Charlie Crawford","NON",129352,0.531,1
"FL_2006-11-07_GEN","TC2_18_20",NA,"Patrice Pilate","NON",114380,0.469,0
"FL_2006-11-07_GEN","TC2_19_19",NA,"Bob Pegg","NON",82891,0.54,1
"FL_2006-11-07_GEN","TC2_19_19",NA,"Laurie Ehler","NON",70630,0.46,0
"FL_2006-11-07_GEN","TC2_20_29",NA,"Lynne Dailey","NON",146469,0.581,1
"FL_2006-11-07_GEN","TC2_20_29",NA,"Miguel Fernandez III","NON",105514,0.419,0
"FL_2006-11-07_GEN","TC2_20_30",NA,"Franklin Mann Jr.","NON",108233,0.436,0
"FL_2006-11-07_GEN","TC2_20_30",NA,"Liz Adams","NON",140240,0.564,1
"FL_2006-11-07_GEN","TC2_4_34",NA,"David Thompson","NON",99945,0.421,0
"FL_2006-11-07_GEN","TC2_4_34",NA,"John Merrett","NON",137338,0.579,1
"FL_2006-11-07_GEN","TC2_5_29",NA,"Edward Scott","NON",140155,0.51,1
"FL_2006-11-07_GEN","TC2_5_29",NA,"Sandy Hawkins","NON",134503,0.49,0
"FL_2006-11-07_GEN","TC2_5_31",NA,"Daniel Merritt Jr.","NON",152369,0.572,1
"FL_2006-11-07_GEN","TC2_5_31",NA,"Jeff Kirk","NON",113817,0.428,0
"FL_2006-11-07_GEN","TC2_6_32",NA,"LeAnne Lake","NON",158551,0.471,0
"FL_2006-11-07_GEN","TC2_6_32",NA,"Pat Siracusa","NON",178226,0.529,1
"FL_2006-11-07_GEN","TC2_6_9",NA,"Christine 'Chris' Helinger","NON",202883,0.599,1
"FL_2006-11-07_GEN","TC2_6_9",NA,"Glenn Martin","NON",135601,0.401,0
"FL_2006-11-07_GEN","TC2_7_27",NA,"Clyde Wolfe","NON",132613,0.616,1
"FL_2006-11-07_GEN","TC2_7_27",NA,"Luis Bustamante","NON",82524,0.384,0
"FL_2006-11-07_GEN","TC2_8_4",NA,"Stan Griffis","NON",47397,0.503,1
"FL_2006-11-07_GEN","TC2_8_4",NA,"Stephen Pennypacker","NON",46746,0.497,0
"FL_2006-11-07_GEN","TC2_9_5",NA,"Jenifer Davis","NON",117884,0.539,1
"FL_2006-11-07_GEN","TC2_9_5",NA,"Mary Etzler","NON",100936,0.461,0
"FL_2006-09-05_PRI","TC2_1_15",NA,"Dixie Powell","NON",31682,0.283,1
"FL_2006-09-05_PRI","TC2_1_15",NA,"Michael Webster","NON",23138,0.206,0
"FL_2006-09-05_PRI","TC2_1_15",NA,"Mike Schofield","NON",22075,0.197,0
"FL_2006-09-05_PRI","TC2_1_15",NA,"Terry Ketchel","NON",35227,0.314,1
"FL_2006-09-05_PRI","TC2_1_23",NA,"Gary Bergosh","NON",58406,0.535,1
"FL_2006-09-05_PRI","TC2_1_23",NA,"Jeff Lewis","NON",50772,0.465,0
"FL_2006-09-05_PRI","TC2_1_24",NA,"Jim Messer","NON",46442,0.428,0
"FL_2006-09-05_PRI","TC2_1_24",NA,"Ross Goodman","NON",62007,0.572,1
"FL_2006-09-05_PRI","TC2_10_27",NA,"David Carmichael","NON",30839,0.435,1
"FL_2006-09-05_PRI","TC2_10_27",NA,"Ernest Jones","NON",28149,0.397,1
"FL_2006-09-05_PRI","TC2_10_27",NA,"Jon Abdoney","NON",11832,0.167,0
"FL_2006-09-05_PRI","TC2_10_28",NA,"John Stargel","NON",40412,0.548,1
"FL_2006-09-05_PRI","TC2_10_28",NA,"Nathaniel White","NON",33290,0.452,0
"FL_2006-09-05_PRI","TC2_11_25",NA,"Dennis Murphy","NON",79810,0.562,1
"FL_2006-09-05_PRI","TC2_11_25",NA,"Josie Velis","NON",62275,0.438,0
"FL_2006-09-05_PRI","TC2_11_42",NA,"Gina Mendez","NON",70574,0.489,0
"FL_2006-09-05_PRI","TC2_11_42",NA,"Lawrence 'Larry' Schwartz","NON",73823,0.511,1
"FL_2006-09-05_PRI","TC2_11_78",NA,"Jose Sanchez-Gronlier","NON",45444,0.334,1
"FL_2006-09-05_PRI","TC2_11_78",NA,"Rima Bardawil","NON",34950,0.257,0
"FL_2006-09-05_PRI","TC2_11_78",NA,"Valerie Manno Schurr","NON",55824,0.41,1
"FL_2006-09-05_PRI","TC2_11_79",NA,"Antonio Marin","NON",78692,0.569,1
"FL_2006-09-05_PRI","TC2_11_79",NA,"Marie Davidson","NON",59619,0.431,0
"FL_2006-09-05_PRI","TC2_11_80",NA,"Catherine 'Cathy' Parks","NON",56714,0.406,1
"FL_2006-09-05_PRI","TC2_11_80",NA,"Mario Garcia Jr.","NON",40630,0.291,0
"FL_2006-09-05_PRI","TC2_11_80",NA,"Marisa Mendez","NON",42482,0.304,1
"FL_2006-09-05_PRI","TC2_12_13",NA,"Lee Haworth","NON",62757,0.65,1
"FL_2006-09-05_PRI","TC2_12_13",NA,"Susan Swartz","NON",33772,0.35,0
"FL_2006-09-05_PRI","TC2_12_16",NA,"Donna Berlin","NON",72040,0.753,1
"FL_2006-09-05_PRI","TC2_12_16",NA,"Franklin Roberts","NON",23583,0.247,0
"FL_2006-09-05_PRI","TC2_12_21",NA,"Connie Mederos-Jacobs","NON",22084,0.231,0
"FL_2006-09-05_PRI","TC2_12_21",NA,"Geoffrey Proffitt","NON",11955,0.125,0
"FL_2006-09-05_PRI","TC2_12_21",NA,"Preston DeVilbiss Jr.","NON",35834,0.375,1
"FL_2006-09-05_PRI","TC2_12_21",NA,"Rochelle Curley","NON",25617,0.268,1
"FL_2006-09-05_PRI","TC2_13_25",NA,"Catherine Real","NON",44142,0.405,0
"FL_2006-09-05_PRI","TC2_13_25",NA,"Robert Foster","NON",64878,0.595,1
"FL_2006-09-05_PRI","TC2_13_32",NA,"Bernard Silver","NON",33916,0.318,1
"FL_2006-09-05_PRI","TC2_13_32",NA,"Caroline Tesche","NON",31855,0.298,0
"FL_2006-09-05_PRI","TC2_13_32",NA,"Cris Debock","NON",8423,0.079,0
"FL_2006-09-05_PRI","TC2_13_32",NA,"Elizabeth (Betsey) Hapner","NON",32537,0.305,1
"FL_2006-09-05_PRI","TC2_13_43",NA,"Kimberly Fernandez","NON",51215,0.468,1
"FL_2006-09-05_PRI","TC2_13_43",NA,"Mitchell Fraley","NON",18380,0.168,0
"FL_2006-09-05_PRI","TC2_13_43",NA,"Paul Jeske","NON",39768,0.364,1
"FL_2006-09-05_PRI","TC2_13_44",NA,"Emily Peacock","NON",30721,0.286,1
"FL_2006-09-05_PRI","TC2_13_44",NA,"Jesse Dominguez","NON",22603,0.21,0
"FL_2006-09-05_PRI","TC2_13_44",NA,"John (Jay) Rudy","NON",21848,0.203,0
"FL_2006-09-05_PRI","TC2_13_44",NA,"Samantha Ward","NON",32368,0.301,1
"FL_2006-09-05_PRI","TC2_13_45",NA,"Ashley Moody","NON",41611,0.391,1
"FL_2006-09-05_PRI","TC2_13_45",NA,"Gary Dolgin","NON",33724,0.317,1
"FL_2006-09-05_PRI","TC2_13_45",NA,"Pat Courtney","NON",31105,0.292,0
"FL_2006-09-05_PRI","TC2_14_11",NA,"Christopher Patterson","NON",25938,0.459,0
"FL_2006-09-05_PRI","TC2_14_11",NA,"Elijah Smiley","NON",30572,0.541,1
"FL_2006-09-05_PRI","TC2_15_13",NA,"Art Wroble","NON",21513,0.216,0
"FL_2006-09-05_PRI","TC2_15_13",NA,"David French","NON",28468,0.286,1
"FL_2006-09-05_PRI","TC2_15_13",NA,"Jerald 'Jerry' Beer","NON",37409,0.375,1
"FL_2006-09-05_PRI","TC2_15_13",NA,"Kenneth Lemoine","NON",12287,0.123,0
"FL_2006-09-05_PRI","TC2_17_57",NA,"John Rayson","NON",35049,0.349,1
"FL_2006-09-05_PRI","TC2_17_57",NA,"Michele Towbin Singer","NON",47556,0.473,1
"FL_2006-09-05_PRI","TC2_17_57",NA,"Samuel Lopez","NON",17837,0.178,0
"FL_2006-09-05_PRI","TC2_17_58",NA,"Jim Lewis","NON",26103,0.26,0
"FL_2006-09-05_PRI","TC2_17_58",NA,"Jordan Jordan","NON",11098,0.111,0
"FL_2006-09-05_PRI","TC2_17_58",NA,"Mardi Cohen","NON",30820,0.307,1
"FL_2006-09-05_PRI","TC2_17_58",NA,"Marina Wood","NON",32411,0.323,1
"FL_2006-09-05_PRI","TC2_17_6",NA,"Charles 'Charlie' Kaplan","NON",61851,0.615,1
"FL_2006-09-05_PRI","TC2_17_6",NA,"Kenneth Padowitz","NON",38685,0.385,0
"FL_2006-09-05_PRI","TC2_18_20",NA,"Charles Crawford","NON",37723,0.414,1
"FL_2006-09-05_PRI","TC2_18_20",NA,"Frank Zilaitis","NON",13597,0.149,0
"FL_2006-09-05_PRI","TC2_18_20",NA,"Patrice Pilate","NON",24168,0.265,1
"FL_2006-09-05_PRI","TC2_18_20",NA,"Samuel Bookhardt III","NON",15584,0.171,0
"FL_2006-09-05_PRI","TC2_19_19",NA,"Bob Pegg","NON",26100,0.398,1
"FL_2006-09-05_PRI","TC2_19_19",NA,"Laurie Ehler","NON",20948,0.319,1
"FL_2006-09-05_PRI","TC2_19_19",NA,"Tony George","NON",18568,0.283,0
"FL_2006-09-05_PRI","TC2_20_14",NA,"Bruce Kyle","NON",55037,0.606,1
"FL_2006-09-05_PRI","TC2_20_14",NA,"Steve Holmes","NON",35813,0.394,0
"FL_2006-09-05_PRI","TC2_20_26",NA,"Joe Simpson","NON",55079,0.603,1
"FL_2006-09-05_PRI","TC2_20_26",NA,"Larry Pivacek","NON",36211,0.397,0
"FL_2006-09-05_PRI","TC2_20_28",NA,"Beth Krier","NON",49896,0.536,1
"FL_2006-09-05_PRI","TC2_20_28",NA,"Stephen Kolody","NON",23202,0.249,0
"FL_2006-09-05_PRI","TC2_20_28",NA,"William Whitcomb","NON",19953,0.214,0
"FL_2006-09-05_PRI","TC2_20_29",NA,"Lynne Dailey","NON",40081,0.421,1
"FL_2006-09-05_PRI","TC2_20_29",NA,"Miguel Fernandez III","NON",31805,0.334,1
"FL_2006-09-05_PRI","TC2_20_29",NA,"Robert Geltner","NON",23378,0.245,0
"FL_2006-09-05_PRI","TC2_20_30",NA,"Franklin Mann Jr.","NON",36608,0.381,1
"FL_2006-09-05_PRI","TC2_20_30",NA,"Liz Adams","NON",40356,0.42,1
"FL_2006-09-05_PRI","TC2_20_30",NA,"Scott Morris","NON",19086,0.199,0
"FL_2006-09-05_PRI","TC2_20_31",NA,"Emily Simeone","NON",42958,0.449,0
"FL_2006-09-05_PRI","TC2_20_31",NA,"Keith Kyle","NON",52611,0.551,1
"FL_2006-09-05_PRI","TC2_20_9",NA,"Kim Levy","NON",34464,0.373,0
"FL_2006-09-05_PRI","TC2_20_9",NA,"Meg Steinbeck","NON",57932,0.627,1
"FL_2006-09-05_PRI","TC2_4_33",NA,"Jeff Morrow","NON",52316,0.444,0
"FL_2006-09-05_PRI","TC2_4_33",NA,"Libby Senterfitt","NON",65488,0.556,1
"FL_2006-09-05_PRI","TC2_4_34",NA,"David Thompson","NON",28802,0.26,1
"FL_2006-09-05_PRI","TC2_4_34",NA,"Jack Bettman","NON",21668,0.195,0
"FL_2006-09-05_PRI","TC2_4_34",NA,"John Merrett","NON",45635,0.412,1
"FL_2006-09-05_PRI","TC2_4_34",NA,"Wes White","NON",14738,0.133,0
"FL_2006-09-05_PRI","TC2_4_35",NA,"Dan Wilensky","NON",66834,0.574,1
"FL_2006-09-05_PRI","TC2_4_35",NA,"Thereasa McCaulie","NON",49558,0.426,0
"FL_2006-09-05_PRI","TC2_5_29",NA,"Edward Scott","NON",55346,0.451,1
"FL_2006-09-05_PRI","TC2_5_29",NA,"Peyton Hyslop","NON",23238,0.189,0
"FL_2006-09-05_PRI","TC2_5_29",NA,"Sandy Hawkins","NON",44048,0.359,1
"FL_2006-09-05_PRI","TC2_5_30",NA,"Michael Takac","NON",65501,0.538,1
"FL_2006-09-05_PRI","TC2_5_30",NA,"Mike Gourley","NON",56222,0.462,0
"FL_2006-09-05_PRI","TC2_5_31",NA,"Daniel Merritt Jr.","NON",58308,0.493,1
"FL_2006-09-05_PRI","TC2_5_31",NA,"Jeff Kirk","NON",39690,0.335,1
"FL_2006-09-05_PRI","TC2_5_31",NA,"Sabato DeVito","NON",20382,0.172,0
"FL_2006-09-05_PRI","TC2_5_7",NA,"Michelle Morley","NON",76517,0.615,1
"FL_2006-09-05_PRI","TC2_5_7",NA,"Scott Wynn","NON",47861,0.385,0
"FL_2006-09-05_PRI","TC2_6_32",NA,"LeAnne Lake","NON",43940,0.294,1
"FL_2006-09-05_PRI","TC2_6_32",NA,"Mark Schleben","NON",31864,0.213,0
"FL_2006-09-05_PRI","TC2_6_32",NA,"Pat Siracusa","NON",73650,0.493,1
"FL_2006-09-05_PRI","TC2_6_45",NA,"Jack Day","NON",102681,0.693,1
"FL_2006-09-05_PRI","TC2_6_45",NA,"Robert Michael","NON",45573,0.307,0
"FL_2006-09-05_PRI","TC2_6_9",NA,"Christine 'Chris' Helinger","NON",65786,0.441,1
"FL_2006-09-05_PRI","TC2_6_9",NA,"Glenn Martin","NON",42404,0.284,1
"FL_2006-09-05_PRI","TC2_6_9",NA,"Mary Handsel","NON",40873,0.274,0
"FL_2006-09-05_PRI","TC2_7_27",NA,"Clyde Wolfe","NON",32960,0.383,1
"FL_2006-09-05_PRI","TC2_7_27",NA,"Joe Horrox","NON",15945,0.185,0
"FL_2006-09-05_PRI","TC2_7_27",NA,"John Selden","NON",16682,0.194,0
"FL_2006-09-05_PRI","TC2_7_27",NA,"Luis Bustamante","NON",20547,0.239,1
"FL_2006-09-05_PRI","TC2_8_4",NA,"Lorraine Sherman","NON",10453,0.193,0
"FL_2006-09-05_PRI","TC2_8_4",NA,"Stan Griffis","NON",19909,0.367,1
"FL_2006-09-05_PRI","TC2_8_4",NA,"Stephen Pennypacker","NON",23896,0.44,1
"FL_2006-09-05_PRI","TC2_9_42",NA,"John Pare","NON",44304,0.486,0
"FL_2006-09-05_PRI","TC2_9_42",NA,"Tim Shea","NON",46838,0.514,1
"FL_2006-09-05_PRI","TC2_9_43",NA,"Bob LeBlanc","NON",45582,0.512,1
"FL_2006-09-05_PRI","TC2_9_43",NA,"David Mallen","NON",43519,0.488,0
"FL_2006-09-05_PRI","TC2_9_5",NA,"Jenifer Davis","NON",40305,0.437,1
"FL_2006-09-05_PRI","TC2_9_5",NA,"John Gray","NON",20461,0.222,0
"FL_2006-09-05_PRI","TC2_9_5",NA,"Mary Etzler","NON",31490,0.341,1
"FL_2006-09-05_PRI-D","AG_FL_000",NA,"Merrilee Ehrlich","DEM",273193,0.35,0
"FL_2006-09-05_PRI-D","AG_FL_000",NA,"Walter  'Skip' Campbell","DEM",507452,0.65,1
"FL_2008-11-04_GEN","PD_1_000",NA,"James Owens","REP",209042,0.648,1
"FL_2008-11-04_GEN","PD_1_000",NA,"Tony Henderson","DEM",113574,0.352,0
"FL_2008-11-04_GEN","PD_12_000",NA,"Adam Tebrugge","DEM",167533,0.495,0
"FL_2008-11-04_GEN","PD_12_000",NA,"Larry Eger","REP",170993,0.505,1
"FL_2008-11-04_GEN","PD_19_000",NA,"Diamond Litty","REP",144596,0.56,1
"FL_2008-11-04_GEN","PD_19_000",NA,"Don Chinquina","DEM",113716,0.44,0
"FL_2008-11-04_GEN","PD_4_000",NA,"Bill White","DEM",244765,0.486,0
"FL_2008-11-04_GEN","PD_4_000",NA,"Matthew (Matt) Shirk","REP",259011,0.514,1
"FL_2008-11-04_GEN","SA_14_000",NA,"Glenn Hess","DEM",71710,0.54,1
"FL_2008-11-04_GEN","SA_14_000",NA,"Steve Meadows","REP",61041,0.46,0
"FL_2008-11-04_GEN","SA_15_000",NA,"Joseph Tringali","REP",188040,0.357,0
"FL_2008-11-04_GEN","SA_15_000",NA,"Michael McAuliffe","DEM",338667,0.643,1
"FL_2008-11-04_GEN","SA_16_000",NA,"Dennis Ward","DEM",19596,0.516,1
"FL_2008-11-04_GEN","SA_16_000",NA,"Mark Kohl","REP",18398,0.484,0
"FL_2008-11-04_GEN","SA_9_000",NA,"Lawson Lamar","DEM",338115,0.655,1
"FL_2008-11-04_GEN","SA_9_000",NA,"Mercedes Leon","REP",178253,0.345,0
"FL_2008-11-04_GEN","TC2_11_19",NA,"Stephen Millan","NON",234681,0.368,0
"FL_2008-11-04_GEN","TC2_11_19",NA,"Yvonne Colodny","NON",403415,0.632,1
"FL_2008-11-04_GEN","TC2_16_4",NA,"Mary Vanden Brook","NON",16459,0.5,0
"FL_2008-11-04_GEN","TC2_16_4",NA,"Tegan Slaton","NON",16463,0.5,1
"FL_2008-11-04_GEN","TC2_17_21",NA,"Merrilee Ehrlich","NON",268753,0.563,1
"FL_2008-11-04_GEN","TC2_17_21",NA,"Paul Eichner","NON",208618,0.437,0
"FL_2008-11-04_GEN","TC2_17_27",NA,"Mark Rickard","NON",190774,0.414,0
"FL_2008-11-04_GEN","TC2_17_27",NA,"Steven Feren","NON",269608,0.586,1
"FL_2008-11-04_GEN","TC2_17_3",NA,"Bernard Bober","NON",371429,0.738,1
"FL_2008-11-04_GEN","TC2_17_3",NA,"Mardi Levey","NON",131915,0.262,0
"FL_2008-11-04_GEN","TC2_19_4",NA,"Dwight Geiger","NON",118900,0.536,1
"FL_2008-11-04_GEN","TC2_19_4",NA,"Fran Ross","NON",102883,0.464,0
"FL_2008-11-04_GEN","TC2_2_7",NA,"Frank Sheffield","NON",87629,0.523,1
"FL_2008-11-04_GEN","TC2_2_7",NA,"Lisa Raleigh","NON",79858,0.477,0
"FL_2008-11-04_GEN","TC2_5_3",NA,"Denise Lyn","NON",165157,0.406,0
"FL_2008-11-04_GEN","TC2_5_3",NA,"Sandy Hawkins","NON",241185,0.594,1
"FL_2008-11-04_GEN","TC2_6_8",NA,"Robert Williams","NON",190136,0.354,0
"FL_2008-11-04_GEN","TC2_6_8",NA,"Susan Gardner","NON",346717,0.646,1
"FL_2008-11-04_GEN","TC2_9_22",NA,"Fred Schott","NON",182203,0.459,0
"FL_2008-11-04_GEN","TC2_9_22",NA,"Jim Turner","NON",214540,0.541,1
"FL_2008-11-04_GEN","SC_1_000",NA,"Charles Wells","NON",4706389,0.709,1
"FL_2008-11-04_GEN","TC1_1_1",NA,"Robert Benton","NON",781774,0.651,1
"FL_2008-11-04_GEN","TC1_1_2",NA,"Marguerite Davis","NON",785844,0.656,1
"FL_2008-11-04_GEN","TC1_1_3",NA,"Joseph Lewis","NON",788605,0.662,1
"FL_2008-11-04_GEN","TC1_1_5",NA,"Clay Roberts","NON",788060,0.662,1
"FL_2008-11-04_GEN","TC1_1_6",NA,"William Nortwick","NON",752294,0.636,1
"FL_2008-11-04_GEN","TC1_2_1",NA,"Chris Altenbernd","NON",1354641,0.716,1
"FL_2008-11-04_GEN","TC1_2_2",NA,"Carolyn Fulmer","NON",1375589,0.728,1
"FL_2008-11-04_GEN","TC1_2_3",NA,"Morris Silberman","NON",1325850,0.707,1
"FL_2008-11-04_GEN","TC1_2_4",NA,"James Whatley","NON",1339211,0.717,1
"FL_2008-11-04_GEN","TC1_3_1",NA,"Gerald Cope","NON",495683,0.739,1
"FL_2008-11-04_GEN","TC1_3_2",NA,"David Gersten","NON",508470,0.75,1
"FL_2008-11-04_GEN","TC1_3_3",NA,"Barbara Lagoa","NON",500812,0.748,1
"FL_2008-11-04_GEN","TC1_3_4",NA,"Juan Ramirez","NON",487680,0.731,1
"FL_2008-11-04_GEN","TC1_3_5",NA,"Vance Salter","NON",478184,0.731,1
"FL_2008-11-04_GEN","TC1_4_1",NA,"Mark Polen","NON",878823,0.749,1
"FL_2008-11-04_GEN","TC1_4_2",NA,"W. Stevenson","NON",868229,0.752,1
"FL_2008-11-04_GEN","TC1_4_3",NA,"Martha Warner","NON",883721,0.765,1
"FL_2008-11-04_GEN","TC1_5_1",NA,"Kerry Evander","NON",1105272,0.7,1
"FL_2008-11-04_GEN","TC1_5_2",NA,"C. Lawson","NON",1096048,0.701,1
"FL_2008-11-04_GEN","TC1_5_3",NA,"Richard Orfinger","NON",1059491,0.682,1
"FL_2008-11-04_GEN","TC1_5_4",NA,"William Palmer","NON",1088356,0.704,1
"FL_2008-11-04_GEN","TC1_5_5",NA,"Thomas Sawaya","NON",1055628,0.684,1
"FL_2008-08-26_PRI","TC2_10_19",NA,"John Radabaugh","NON",32297,0.543,1
"FL_2008-08-26_PRI","TC2_10_19",NA,"Nathaniel White","NON",27161,0.457,0
"FL_2008-08-26_PRI","TC2_11_11",NA,"Jorge Cueto","NON",80509,0.535,1
"FL_2008-08-26_PRI","TC2_11_11",NA,"Josie Velis","NON",69844,0.465,0
"FL_2008-08-26_PRI","TC2_11_18",NA,"Manny Segarra","NON",60172,0.405,0
"FL_2008-08-26_PRI","TC2_11_18",NA,"Migna Sanchez-Llorens","NON",88385,0.595,1
"FL_2008-08-26_PRI","TC2_11_19",NA,"Patricia Kopco","NON",41846,0.271,0
"FL_2008-08-26_PRI","TC2_11_19",NA,"Stephen Millan","NON",62591,0.406,1
"FL_2008-08-26_PRI","TC2_11_19",NA,"Yvonne Colodny","NON",49859,0.323,1
"FL_2008-08-26_PRI","TC2_11_38",NA,"Mario Garcia","NON",75628,0.481,0
"FL_2008-08-26_PRI","TC2_11_38",NA,"Stacy Glick","NON",81546,0.519,1
"FL_2008-08-26_PRI","TC2_11_50",NA,"Abby Cynamon","NON",81626,0.531,1
"FL_2008-08-26_PRI","TC2_11_50",NA,"Ricardo Corona","NON",72240,0.469,0
"FL_2008-08-26_PRI","TC2_11_51",NA,"Douglas Chumbley","NON",66191,0.432,0
"FL_2008-08-26_PRI","TC2_11_51",NA,"Marcia Caballero","NON",86998,0.568,1
"FL_2008-08-26_PRI","TC2_11_55",NA,"Abbie Cuellar","NON",68816,0.432,0
"FL_2008-08-26_PRI","TC2_11_55",NA,"Jeri Cohen","NON",90323,0.568,1
"FL_2008-08-26_PRI","TC2_11_57",NA,"Bernard Shapiro","NON",90788,0.588,1
"FL_2008-08-26_PRI","TC2_11_57",NA,"Denise Martinez-Scanziani","NON",63557,0.412,0
"FL_2008-08-26_PRI","TC2_12_1",NA,"Connie Mederos-Jacobs","NON",37245,0.483,0
"FL_2008-08-26_PRI","TC2_12_1",NA,"Gilbert Smith, Jr.","NON",39792,0.517,1
"FL_2008-08-26_PRI","TC2_13_1",NA,"Caroline Tesche","NON",41405,0.68,1
"FL_2008-08-26_PRI","TC2_13_1",NA,"Jason Montes","NON",19513,0.32,0
"FL_2008-08-26_PRI","TC2_13_2",NA,"Miriam Velez","NON",18070,0.295,0
"FL_2008-08-26_PRI","TC2_13_2",NA,"Samantha Ward","NON",43229,0.705,1
"FL_2008-08-26_PRI","TC2_13_21",NA,"Linda Clark","NON",20993,0.343,0
"FL_2008-08-26_PRI","TC2_13_21",NA,"Lisa Campbell","NON",40242,0.657,1
"FL_2008-08-26_PRI","TC2_13_30",NA,"Constance Daniels","NON",19170,0.317,0
"FL_2008-08-26_PRI","TC2_13_30",NA,"Martha Cook","NON",41314,0.683,1
"FL_2008-08-26_PRI","TC2_13_7",NA,"Catherine Catlin","NON",30912,0.502,1
"FL_2008-08-26_PRI","TC2_13_7",NA,"Kevin Carey","NON",30692,0.498,0
"FL_2008-08-26_PRI","TC2_15_14",NA,"Diana Lewis","NON",47405,0.517,1
"FL_2008-08-26_PRI","TC2_15_14",NA,"Lisa Small","NON",44274,0.483,0
"FL_2008-08-26_PRI","TC2_15_23",NA,"Richard Wennet","NON",45470,0.5,0
"FL_2008-08-26_PRI","TC2_15_23",NA,"William Abramson","NON",45531,0.5,1
"FL_2008-08-26_PRI","TC2_16_4",NA,"Jiulio Margalli","NON",463,0.037,0
"FL_2008-08-26_PRI","TC2_16_4",NA,"Manny Madruga","NON",2357,0.189,0
"FL_2008-08-26_PRI","TC2_16_4",NA,"Mary Vanden Brook","NON",3998,0.321,1
