"election_id","office_id","district","office_local","office","seat","n_winners","selection_method","retention_method","open_seat","contested","runoff","special"
"FL_1982-09-07_PRI-D","AG_FL_000","FL","Attorney General","AG","000",1,"PE",NA,NA,1,0,0
"FL_1982-09-07_PRI","TC2_2_1","2","Circuit Judge","TC2","1",1,"NPE",NA,NA,1,0,0
"FL_1982-09-07_PRI","TC2_4_1","4","Circuit Judge","TC2","1",1,"NPE",NA,NA,1,0,0
"FL_1982-09-07_PRI","TC2_5_3","5","Circuit Judge","TC2","3",1,"NPE",NA,NA,1,0,0
"FL_1982-09-07_PRI","TC2_6_7","6","Circuit Judge","TC2","7",1,"NPE",NA,NA,1,0,0
"FL_1982-09-07_PRI","TC2_9_2","9","Circuit Judge","TC2","2",2,"NPE",NA,NA,1,1,0
"FL_1982-09-07_PRI","TC2_9_3","9","Circuit Judge","TC2","3",2,"NPE",NA,NA,1,1,0
"FL_1982-09-07_PRI","TC2_11_5","11","Circuit Judge","TC2","5",1,"NPE",NA,NA,1,0,0
"FL_1982-09-07_PRI","TC2_11_6","11","Circuit Judge","TC2","6",1,"NPE",NA,NA,1,0,0
"FL_1982-09-07_PRI","TC2_11_12","11","Circuit Judge","TC2","12",1,"NPE",NA,NA,1,0,0
"FL_1982-09-07_PRI","TC2_11_18","11","Circuit Judge","TC2","18",1,"NPE",NA,NA,1,0,0
"FL_1982-09-07_PRI","TC2_12_2","12","Circuit Judge","TC2","2",1,"NPE",NA,NA,1,0,0
"FL_1982-09-07_PRI","TC2_16_1","16","Circuit Judge","TC2","1",1,"NPE",NA,NA,1,0,0
"FL_1982-09-07_PRI","TC2_17_9","17","Circuit Judge","TC2","9",1,"NPE",NA,NA,1,0,0
"FL_1982-09-07_PRI","TC2_18_1","18","Circuit Judge","TC2","1",1,"NPE",NA,NA,1,0,0
"FL_1982-09-07_PRI","TC2_18_3","18","Circuit Judge","TC2","3",2,"NPE",NA,NA,1,1,0
"FL_1982-10-05_PRI","TC2_9_5","9","Circuit Judge","TC2","5",2,"NPE",NA,NA,1,1,0
"FL_1984-11-06_GEN","SA_4_000","4","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_1984-11-06_GEN","SA_5_000","5","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_1984-11-06_GEN","SA_10_000","10","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_1984-11-06_GEN","SA_11_000","11","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_1984-11-06_GEN","SA_13_000","13","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_1984-11-06_GEN","SA_18_000","18","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_1984-11-06_GEN","PD_18_000","18","Public Defender","PD","000",1,"NPE",NA,NA,1,0,0
"FL_1984-11-06_GEN","TC2_4_7","4","Circuit Judge","TC2","7",1,"NPE",NA,NA,1,0,0
"FL_1984-11-06_GEN","TC2_7_2","7","Circuit Judge","TC2","2",1,"NPE",NA,NA,1,0,0
"FL_1984-11-06_GEN","TC2_11_6","11","Circuit Judge","TC2","6",1,"NPE",NA,NA,1,0,0
"FL_1984-11-06_GEN","TC2_11_7","11","Circuit Judge","TC2","7",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI-D","SA_2_000","2","State Attorney","SA","000",1,"PE",NA,NA,1,0,0
"FL_1984-09-04_PRI-D","SA_10_000","10","State Attorney","SA","000",1,"PE",NA,NA,1,0,0
"FL_1984-09-04_PRI-D","SA_11_000","11","State Attorney","SA","000",1,"PE",NA,NA,1,0,0
"FL_1984-09-04_PRI-D","SA_14_000","14","State Attorney","SA","000",1,"PE",NA,NA,1,0,0
"FL_1984-09-04_PRI-D","PD_2_000","2","Public Defender","PD","000",1,"PE",NA,NA,1,0,0
"FL_1984-09-04_PRI-D","PD_5_000","5","Public Defender","PD","000",1,"PE",NA,NA,1,0,0
"FL_1984-09-04_PRI-D","PD_10_000","10","Public Defender","PD","000",1,"PE",NA,NA,1,0,0
"FL_1984-09-04_PRI-D","PD_16_000","16","Public Defender","PD","000",1,"PE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_1_6","1","Circuit Judge","TC2","6",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_2_1","2","Circuit Judge","TC2","1",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_2_3","2","Circuit Judge","TC2","3",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_2_4","2","Circuit Judge","TC2","4",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_4_6","4","Circuit Judge","TC2","6",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_4_7","4","Circuit Judge","TC2","7",2,"NPE",NA,NA,1,1,0
"FL_1984-09-04_PRI","TC2_5_6","5","Circuit Judge","TC2","6",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_6_1","6","Circuit Judge","TC2","1",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_6_2","6","Circuit Judge","TC2","2",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_6_3","6","Circuit Judge","TC2","3",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_6_6","6","Circuit Judge","TC2","6",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_6_15","6","Circuit Judge","TC2","15",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_7_2","7","Circuit Judge","TC2","2",2,"NPE",NA,NA,1,1,0
"FL_1984-09-04_PRI","TC2_10_1","10","Circuit Judge","TC2","1",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_11_1","11","Circuit Judge","TC2","1",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_11_5","11","Circuit Judge","TC2","5",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_11_6","11","Circuit Judge","TC2","6",2,"NPE",NA,NA,1,1,0
"FL_1984-09-04_PRI","TC2_11_7","11","Circuit Judge","TC2","7",2,"NPE",NA,NA,1,1,0
"FL_1984-09-04_PRI","TC2_11_9","11","Circuit Judge","TC2","9",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_11_23","11","Circuit Judge","TC2","23",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_11_24","11","Circuit Judge","TC2","24",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_11_25","11","Circuit Judge","TC2","25",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_11_27","11","Circuit Judge","TC2","27",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_12_6","12","Circuit Judge","TC2","6",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_14_4","14","Circuit Judge","TC2","4",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_15_1","15","Circuit Judge","TC2","1",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_15_4","15","Circuit Judge","TC2","4",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_15_13","15","Circuit Judge","TC2","13",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_16_2","16","Circuit Judge","TC2","2",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_17_4","17","Circuit Judge","TC2","4",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_18_1","18","Circuit Judge","TC2","1",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_18_2","18","Circuit Judge","TC2","2",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_20_4","20","Circuit Judge","TC2","4",1,"NPE",NA,NA,1,0,0
"FL_1984-09-04_PRI","TC2_20_8","20","Circuit Judge","TC2","8",1,"NPE",NA,NA,1,0,0
"FL_1986-11-04_GEN","AG_FL_000","FL","Attorney General","AG","000",1,"NPE",NA,NA,1,0,0
"FL_1986-11-04_GEN","TC2_2_1","2","Circuit Judge","TC2","1",1,"NPE",NA,NA,1,0,0
"FL_1986-11-04_GEN","TC2_11_13","11","Circuit Judge","TC2","13",1,"NPE",NA,NA,1,0,0
"FL_1986-11-04_GEN","TC2_13_7","13","Circuit Judge","TC2","7",1,"NPE",NA,NA,1,0,0
"FL_1986-11-04_GEN","TC2_18_4","18","Circuit Judge","TC2","4",1,"NPE",NA,NA,1,0,0
"FL_1986-09-02_PRI-D","AG_FL_000","FL","Attorney General","AG","000",1,"PE",NA,NA,1,0,0
"FL_1986-09-02_PRI-R","AG_FL_000","FL","Attorney General","AG","000",1,"PE",NA,NA,1,0,0
"FL_1986-09-02_PRI","TC2_2_1","2","Circuit Judge","TC2","1",2,"NPE",NA,NA,1,1,0
"FL_1986-09-02_PRI","TC2_6_8","6","Circuit Judge","TC2","8",1,"NPE",NA,NA,1,0,0
"FL_1986-09-02_PRI","TC2_7_1","7","Circuit Judge","TC2","1",1,"NPE",NA,NA,1,0,0
"FL_1986-09-02_PRI","TC2_7_3","7","Circuit Judge","TC2","3",1,"NPE",NA,NA,1,0,0
"FL_1986-09-02_PRI","TC2_8_1","8","Circuit Judge","TC2","1",1,"NPE",NA,NA,1,0,0
"FL_1986-09-02_PRI","TC2_11_6","11","Circuit Judge","TC2","6",1,"NPE",NA,NA,1,0,0
"FL_1986-09-02_PRI","TC2_11_13","11","Circuit Judge","TC2","13",2,"NPE",NA,NA,1,1,0
"FL_1986-09-02_PRI","TC2_12_3","12","Circuit Judge","TC2","3",1,"NPE",NA,NA,1,0,0
"FL_1986-09-02_PRI","TC2_13_2","13","Circuit Judge","TC2","2",1,"NPE",NA,NA,1,0,0
"FL_1986-09-02_PRI","TC2_13_4","13","Circuit Judge","TC2","4",1,"NPE",NA,NA,1,0,0
"FL_1986-09-02_PRI","TC2_13_7","13","Circuit Judge","TC2","7",2,"NPE",NA,NA,1,1,0
"FL_1986-09-02_PRI","TC2_17_1","17","Circuit Judge","TC2","1",1,"NPE",NA,NA,1,0,0
"FL_1986-09-02_PRI","TC2_18_3","18","Circuit Judge","TC2","3",1,"NPE",NA,NA,1,0,0
"FL_1986-09-02_PRI","TC2_18_4","18","Circuit Judge","TC2","4",2,"NPE",NA,NA,1,1,0
"FL_1986-09-02_PRI","TC2_19_5","19","Circuit Judge","TC2","5",1,"NPE",NA,NA,1,0,0
"FL_1986-09-30_PRI-D","AG_FL_000","FL","Attorney General","AG","000",1,"PE",NA,NA,1,1,0
"FL_1988-11-08_GEN","SA_5_000","5","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_1988-11-08_GEN","SA_7_000","7","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_1988-11-08_GEN","SA_11_000","11","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_1988-11-08_GEN","SA_13_000","13","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_1988-11-08_GEN","SA_15_000","15","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_1988-11-08_GEN","TC2_2_2","2","Circuit Judge","TC2","2",1,"NPE",NA,NA,1,0,0
"FL_1988-11-08_GEN","TC2_11_61","11","Circuit Judge","TC2","61",1,"NPE",NA,NA,1,0,0
"FL_1988-11-08_GEN","TC2_11_62","11","Circuit Judge","TC2","62",1,"NPE",NA,NA,1,0,0
"FL_1988-11-08_GEN","TC2_15_20","15","Circuit Judge","TC2","20",1,"NPE",NA,NA,1,0,0
"FL_1988-09-06_PRI-R","SA_7_000","7","State Attorney","SA","000",1,"PE",NA,NA,1,0,0
"FL_1988-09-06_PRI-R","SA_12_000","12","State Attorney","SA","000",1,"PE",NA,NA,1,0,0
"FL_1988-09-06_PRI-D","SA_7_000","7","State Attorney","SA","000",1,"PE",NA,NA,1,0,0
"FL_1988-09-06_PRI-D","SA_15_000","15","State Attorney","SA","000",1,"PE",NA,NA,1,0,0
"FL_1988-09-06_PRI-R","PD_19_000","19","Public Defender","PD","000",1,"PE",NA,NA,1,0,0
"FL_1988-09-06_PRI-D","PD_3_000","3","Public Defender","PD","000",1,"PE",NA,NA,1,0,0
"FL_1988-09-06_PRI","TC2_1_13","1","Circuit Judge","TC2","13",2,"NPE",NA,NA,1,1,0
"FL_1988-09-06_PRI","TC2_2_2","2","Circuit Judge","TC2","2",2,"NPE",NA,NA,1,1,0
"FL_1988-09-06_PRI","TC2_4_3","4","Circuit Judge","TC2","3",1,"NPE",NA,NA,1,0,0
"FL_1988-09-06_PRI","TC2_6_12","6","Circuit Judge","TC2","12",1,"NPE",NA,NA,1,0,0
"FL_1988-09-06_PRI","TC2_7_16","7","Circuit Judge","TC2","16",1,"NPE",NA,NA,1,0,0
"FL_1988-09-06_PRI","TC2_9_3","9","Circuit Judge","TC2","3",1,"NPE",NA,NA,1,0,0
"FL_1988-09-06_PRI","TC2_10_1","10","Circuit Judge","TC2","1",1,"NPE",NA,NA,1,0,0
"FL_1988-09-06_PRI","TC2_10_4","10","Circuit Judge","TC2","4",1,"NPE",NA,NA,1,0,0
"FL_1988-09-06_PRI","TC2_11_24","11","Circuit Judge","TC2","24",1,"NPE",NA,NA,1,0,0
"FL_1988-09-06_PRI","TC2_11_36","11","Circuit Judge","TC2","36",1,"NPE",NA,NA,1,0,0
"FL_1988-09-06_PRI","TC2_11_59","11","Circuit Judge","TC2","59",1,"NPE",NA,NA,1,0,0
"FL_1988-09-06_PRI","TC2_11_61","11","Circuit Judge","TC2","61",2,"NPE",NA,NA,1,1,0
"FL_1988-09-06_PRI","TC2_11_62","11","Circuit Judge","TC2","62",2,"NPE",NA,NA,1,1,0
"FL_1988-09-06_PRI","TC2_12_13","12","Circuit Judge","TC2","13",1,"NPE",NA,NA,1,0,0
"FL_1988-09-06_PRI","TC2_15_20","15","Circuit Judge","TC2","20",2,"NPE",NA,NA,1,1,0
"FL_1988-09-06_PRI","TC2_15_25","15","Circuit Judge","TC2","25",1,"NPE",NA,NA,1,0,0
"FL_1988-09-06_PRI","TC2_16_2","16","Circuit Judge","TC2","2",1,"NPE",NA,NA,1,0,0
"FL_1988-09-06_PRI","TC2_16_3","16","Circuit Judge","TC2","3",1,"NPE",NA,NA,1,0,0
"FL_1988-09-06_PRI","TC2_17_3","17","Circuit Judge","TC2","3",1,"NPE",NA,NA,1,0,0
"FL_1988-09-06_PRI","TC2_17_31","17","Circuit Judge","TC2","31",1,"NPE",NA,NA,1,0,0
"FL_1988-09-06_PRI","TC2_18_16","18","Circuit Judge","TC2","16",1,"NPE",NA,NA,1,0,0
"FL_1990-11-06_GEN","PD_2_000","2","Public Defender","PD","000",1,"NPE",NA,NA,1,0,0
"FL_1990-11-06_GEN","TC2_4_27","4","Circuit Judge","TC2","27",1,"NPE",NA,NA,1,0,0
"FL_1990-11-06_GEN","TC2_6_35","6","Circuit Judge","TC2","35",1,"NPE",NA,NA,1,0,0
"FL_1990-11-06_GEN","TC2_9_24","9","Circuit Judge","TC2","24",1,"NPE",NA,NA,1,0,0
"FL_1990-11-06_GEN","TC2_11_38","11","Circuit Judge","TC2","38",1,"NPE",NA,NA,1,0,0
"FL_1990-11-06_GEN","TC2_13_14","13","Circuit Judge","TC2","14",1,"NPE",NA,NA,1,0,0
"FL_1990-11-06_GEN","TC2_13_15","13","Circuit Judge","TC2","15",1,"NPE",NA,NA,1,0,0
"FL_1990-11-06_GEN","TC2_13_30","13","Circuit Judge","TC2","30",1,"NPE",NA,NA,1,0,0
"FL_1990-11-06_GEN","TC2_15_31","15","Circuit Judge","TC2","31",1,"NPE",NA,NA,1,0,0
"FL_1990-11-06_GEN","TC2_17_5","17","Circuit Judge","TC2","5",1,"NPE",NA,NA,1,0,0
"FL_1990-11-06_GEN","TC2_17_14","17","Circuit Judge","TC2","14",1,"NPE",NA,NA,1,0,0
"FL_1990-11-06_GEN","TC2_18_10","18","Circuit Judge","TC2","10",1,"NPE",NA,NA,1,0,0
"FL_1990-11-06_GEN","TC2_19_11","19","Circuit Judge","TC2","11",1,"NPE",NA,NA,1,0,0
"FL_1990-11-06_GEN","TC2_20_5","20","Circuit Judge","TC2","5",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI-D","PD_2_000","2","Public Defender","PD","000",1,"PE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_1_11","1","Circuit Judge","TC2","11",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_1_16","1","Circuit Judge","TC2","16",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_1_18","1","Circuit Judge","TC2","18",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_1_19","1","Circuit Judge","TC2","19",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_2_6","2","Circuit Judge","TC2","6",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_3_1","3","Circuit Judge","TC2","1",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_4_27","4","Circuit Judge","TC2","27",2,"NPE",NA,NA,1,1,0
"FL_1990-09-04_PRI","TC2_5_9","5","Circuit Judge","TC2","9",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_6_17","6","Circuit Judge","TC2","17",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_6_34","6","Circuit Judge","TC2","34",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_6_35","6","Circuit Judge","TC2","35",2,"NPE",NA,NA,1,1,0
"FL_1990-09-04_PRI","TC2_7_2","7","Circuit Judge","TC2","2",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_7_9","7","Circuit Judge","TC2","9",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_7_19","7","Circuit Judge","TC2","19",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_9_24","9","Circuit Judge","TC2","24",2,"NPE",NA,NA,1,1,0
"FL_1990-09-04_PRI","TC2_9_25","9","Circuit Judge","TC2","25",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_11_1","11","Circuit Judge","TC2","1",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_11_4","11","Circuit Judge","TC2","4",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_11_7","11","Circuit Judge","TC2","7",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_11_11","11","Circuit Judge","TC2","11",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_11_16","11","Circuit Judge","TC2","16",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_11_23","11","Circuit Judge","TC2","23",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_11_34","11","Circuit Judge","TC2","34",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_11_46","11","Circuit Judge","TC2","46",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_11_54","11","Circuit Judge","TC2","54",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_11_64","11","Circuit Judge","TC2","64",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_13_5","13","Circuit Judge","TC2","5",1,"NPE",NA,NA,1,0,0
